	TCGA-BG-A3EW-11A-22R-A22K-07	TCGA-AX-A2HA-11A-11R-A18M-07	TCGA-AX-A05Y-11A-11R-A27V-07	TCGA-AJ-A3NH-11A-11R-A22K-07	TCGA-BG-A3PP-11A-11R-A22K-07	TCGA-AX-A1CI-11A-11R-A137-07	TCGA-AX-A0IZ-11A-11R-A27V-07	TCGA-BK-A13C-11A-11R-A118-07	TCGA-BK-A0CB-11A-33R-A104-07	TCGA-AX-A2HD-11A-11R-A32Y-07	TCGA-AX-A1CK-11A-11R-A137-07	TCGA-AX-A0J0-11A-11R-A27V-07	TCGA-BK-A4ZD-11A-12R-A27V-07	TCGA-DI-A2QU-11A-11R-A18M-07	TCGA-AJ-A3NE-11A-11R-A22K-07	TCGA-BG-A2AD-11A-11R-A16F-07	TCGA-AJ-A3NC-11A-11R-A22K-07	TCGA-E6-A1M0-11A-11R-A144-07	TCGA-AX-A2H8-11A-11R-A17B-07	TCGA-AX-A2HC-11A-11R-A32Y-07	TCGA-AX-A1CF-11A-11R-A137-07	TCGA-DI-A2QY-11A-11R-A19W-07	TCGA-AJ-A2QL-11A-11R-A18M-07	TCGA-BG-A3EW-01A-11R-A22K-07	TCGA-AX-A2HA-01A-12R-A18M-07	TCGA-AX-A05Y-01A-11R-A00V-07	TCGA-AJ-A3NH-01A-11R-A22K-07	TCGA-BG-A3PP-01A-11R-A22K-07	TCGA-AX-A1CI-01A-11R-A137-07	TCGA-AX-A0IZ-01A-11R-A118-07	TCGA-BK-A13C-01A-11R-A118-07	TCGA-BK-A0CB-01A-32R-A104-07	TCGA-AX-A2HD-01A-21R-A17B-07	TCGA-AX-A1CK-01A-11R-A137-07	TCGA-AX-A0J0-01A-11R-A109-07	TCGA-BK-A4ZD-01A-11R-A27V-07	TCGA-DI-A2QU-01A-11R-A18M-07	TCGA-AJ-A3NE-01A-11R-A22K-07	TCGA-BG-A2AD-01A-21R-A16F-07	TCGA-AJ-A3NC-01A-11R-A22K-07	TCGA-E6-A1M0-01A-11R-A144-07	TCGA-AX-A2H8-01A-11R-A17B-07	TCGA-AX-A2HC-01A-11R-A17B-07	TCGA-AX-A1CF-01A-11R-A137-07	TCGA-DI-A2QY-01A-12R-A19W-07	TCGA-AJ-A2QL-01A-11R-A18M-07
ENSG00000137216.19|TMEM63B	2.82195506470135	3.09622811330371	2.3615157253286	2.9217219470096	2.68403323095845	3.49424918522167	2.356284691534	2.87050281711438	3.36325519682662	3.06189713701189	3.35457910313074	2.42545930476536	2.87650712392703	3.04823618565285	3.10180132929505	2.7995847013697	2.71692506651345	2.60324058574551	2.72408268549745	2.34462968673882	3.40954028977553	2.97158953553006	3.31627610041349	4.44211412241923	4.05684360619195	5.5450664028109	3.53571706144621	3.81995424196996	3.61708685950812	3.65590132206459	6.23834359068972	3.92308260764243	4.88232024079988	3.94775030376108	4.14804739601438	5.42007474645227	3.97453848990406	4.74035015095873	5.30586111124628	3.93693940132472	3.92821870177992	4.09119205151613	4.27825243906868	5.89580185480162	4.42373278518454	4.0086571940897
ENSG00000137267.6|TUBB2A	3.76858663500089	2.32259158201583	3.92248331389363	2.57770676554161	2.09936253975777	2.45180455572049	3.96538720034553	3.12455974176101	3.71449831064826	3.42118289646456	1.62274297576037	2.78135971352466	3.87360652191971	3.6695824136582	3.80550915317289	3.51178427413408	2.75601984044684	1.1554254317472	3.30510960685997	4.37038052906293	2.46069014884874	2.91745085116102	2.0782340839348	1.88978502200355	1.51944125962804	1.60762622084549	3.40205360235294	2.6037865531233	0.669480371877426	1.7074806170745	0.456701031008205	2.79141818716404	0.600935751825064	4.12689853969529	0.770448504849234	1.06440003345656	2.43156947605128	2.64524051264527	1.40163046658474	1.16915535883089	1.49901669699333	2.42104821242356	0.784168920502028	1.0149265442381	0.626112010858613	1.33496865092536
ENSG00000137309.20|HMGA1	3.68405567994027	5.94957228386143	3.62806198563519	5.87160465771297	2.12260646265104	6.20074758606481	2.79547605252162	2.80589087448071	2.94543915419574	6.25907848236308	6.68915236723543	4.12569242482775	3.90103098819959	3.70634267499933	7.18320163941973	3.95053373521522	3.10728613495222	1.87660534729738	3.22159872077629	3.05942450316481	6.60162521183383	6.7391041562712	6.72710224171813	6.59647304828487	7.40320721105854	6.95561503834467	6.24523513579119	7.1454706133254	5.16262898878241	6.35580916197017	4.86950624562868	5.65410324276175	5.95929257749353	5.754948948977	7.29434504833834	7.09697336720445	7.48135949393909	7.21934666777646	7.02040441235756	6.75101910377262	5.9850973483973	8.7823456553418	6.50344414835102	9.19734227830244	7.3173275872256	6.04916242566046
ENSG00000137463.5|MGARP	0.917240783778086	0.418135963959497	2.43381408445803	0.942833505069937	4.18431203653533	0.535256710903838	2.30255302204803	2.00144197417391	1.83826604662267	1.1263121303287	0.0448836782397648	2.30363464507901	1.93576145639443	2.01906136509343	0.974015283756472	1.18586654531133	1.67070439715562	4.3848096471541	1.64708421262895	1.32308178950373	0.645517217893223	0.185612862342351	0.179893170533548	0.181038924431668	0.688762243878824	0.121280699792729	0.0852886748169873	0.494261987839889	0.298658315564515	0.425029547526286	0.204015477399888	0.170950553318368	0.132511039799195	0.162467867615304	0.231186613227865	0.26327483497207	0.293370484204753	0.0464212112487104	0.194969550093418	0.238909116698404	0.274887811577583	0.112099579776235	0.115832298652565	0.313826296390398	1.59903208322281	0.278817403074722
ENSG00000137486.17|ARRB1	2.50299247018461	1.10902617649837	2.49842959743481	1.69870744451986	2.43576192384664	1.86916073840012	2.40857600764255	2.8703647195834	2.99584627791674	2.15681726041731	1.30480305578542	2.20113196690789	1.89013535604556	1.7152783922911	1.50523038996349	2.72846476509253	2.26903314645524	2.72097884514435	2.53774334504851	2.16568687702988	1.94140684110914	1.47175974165338	1.91532967601301	0.482538547845415	0.485735942989206	0.915941505980148	0.637656612025001	0.763836458890951	0.284869433096032	0.637934775535145	0.813114191346289	1.36759472196103	0.623024029374863	0.410883777195581	0.823912367487802	0.945382966824365	0.866631080694001	0.422340660474963	1.58995519451843	0.871449415677	0.757279323490806	1.21412480535285	0.339935493391058	2.89547713033994	0.519541904578437	1.00583111486231
ENSG00000137491.15|SLCO2B1	2.31834576726136	2.19531609808661	2.64892555945312	1.33405334415552	1.04257430196874	1.84743574936252	2.62828367215651	2.80632405739003	2.4415365969789	2.59834138255363	1.65301414371895	2.08607039309845	2.32952548519666	1.34630451613469	2.02485154834094	3.2064713155024	2.32831948246501	1.22255729134873	2.35295621833303	2.18513708651082	2.25347500654185	0.994434904396223	1.64593217628179	0.762051102827124	0.528471301882892	0.318808503225839	0.532067552289031	1.0636409926427	0.434561511872608	0.534958026583896	1.6318958590538	1.75146372116556	1.21536797220348	0.173511248063922	0.883229789032732	0.65901117119815	0.752577341476268	1.40370401025096	0.598079306117196	1.04103266150246	0.774502445109659	1.19490653242285	1.06274342923735	0.849599011151452	0.212631589720954	2.26408598762516
ENSG00000137507.11|LRRC32	4.91079980705105	4.68873427399418	5.24877389931548	2.4541758931858	1.93130484365067	3.96537796452601	4.53692322950229	4.33537606166916	3.93628929464866	4.59788271754229	2.98407889416596	3.93259981302973	4.10231379169016	4.5286900800387	5.97093185954124	4.59123059908733	5.18403030084787	2.4919556843295	5.1182517357557	4.72436650652773	3.49248133336357	2.50766780429014	2.33147592612319	2.28998197246672	2.06732894470474	1.34090403190883	3.35527003891492	2.66174959981071	1.81336050413308	3.08093048767298	1.82546001779442	4.53773092253307	2.48457641700068	2.09494541758155	1.68844895019268	1.74118651000956	2.06615809365011	1.87085786436376	2.35957739283328	2.41055819814258	1.6431173407523	3.96470358995286	1.55370454630581	1.83697439410205	1.72931347966489	1.29354705785908
ENSG00000137558.9|PI15	3.19250981894195	4.55597562784206	2.66452835053143	1.3922624619208	1.64200835725712	1.24908120805996	3.43024512320647	3.18068892949254	4.09475122608794	2.63094125676642	1.99146288994603	2.9124007725376	4.32096838354577	3.00800275408267	3.51535922744661	4.20895418477854	2.9505990533229	1.67342074096035	4.2474034921928	3.36716135636102	1.8188096675993	0.868449720376909	0.83745889932575	0.405556763343757	0.426211072027404	0.0356239097307212	0.374844741289734	0.564231818450049	0.0373119306419666	0.142870845096642	1.11703005301019	0.00776959414591767	0.0769694763151108	0.897472787270879	0.0751903141552192	0.868923771325607	0.0723116400224266	0.199373960721821	0.149129269909933	0.281668579972845	0.0579700686373299	0.27988725484113	0.198745581844824	0.115166449634935	0.617392527692148	0.566669050912804
ENSG00000137563.13|GGH	0.495388173572822	0.346304516134695	0.784168920502028	0.612777105285199	0.511265612582551	0.461738086020466	0.805375010894768	0.378289653095451	0.317419849834702	0.830742090760915	0.45185729447654	1.20832996573069	0.918233560226312	0.442863896685096	0.593688408730069	0.506094111906321	0.835762418694691	0.665028867637039	0.429214229839585	0.394843361530861	0.448160917766045	0.373509015518007	0.560127976081264	2.37587351985015	1.99902585203546	1.51626734437183	4.46063117976389	3.91755587338333	1.97096406045058	2.41918828750351	1.48516918005091	1.68140428581283	1.43541524074781	2.45514964691017	1.78906147224925	0.153286520990863	0.131326074606591	3.25352038977118	2.28315133929769	2.52218132648105	2.41702884684604	0.280006078301305	4.07180556516097	2.27649666564036	2.74198464575727	3.04078724855947
ENSG00000137648.19|TMPRSS4	0.0396999177209514	0.439144375901279	1.27792525349407	0.527670916264089	0.0779265786850691	0.325040955495201	0.007339046008162	0.01292617444427	0.0761485971800829	0.116897018288262	0.369159346064531	1.73261653346825	0.407624675566609	0.357045212966807	2.01671024793567	0.243425361895265	0.193708673382423	0.0189189821630517	0.152897287198972	0.0240359354555094	0.193456365749585	1.2302645080081	0.134878054343112	3.7241263539058	2.30182173633936	2.58431314183605	4.18301797934686	3.67638025546692	3.04001567884788	4.82865696672371	0.116497840501748	2.69394408697579	3.8523884320559	2.64738359145457	3.74716179306456	4.55774091748652	2.05116325258211	4.49218007014998	4.93845988352098	3.43634842860192	0.655809754355452	4.43691471258672	0.0723116400224266	4.42283848253427	4.69156208057483	2.83444829535944
ENSG00000137726.17|FXYD6	4.26036445373906	3.42706975521079	3.71017274827966	2.11179920951622	4.78640817200326	2.77825063686487	3.65383964157146	4.98204895603134	5.50185947188113	3.03659124666311	2.02002208249841	3.457948815616	4.34196440542815	4.91495671485414	3.56651075585788	3.77256135347515	4.44247247023851	5.23115972683488	4.60463476637897	3.8314719328477	3.07633675657341	1.19679586616706	1.67563530076752	0.306028869452206	0.267595721851879	2.57536074246043	1.41294407336872	0.825704231936496	0.705225956616364	1.38266725274504	0.345282817593508	2.6961719126152	0.395062799517578	0.637842060324105	0.903269699951799	1.1808480286271	0.850159327705571	0.244521773632055	0.681764082570325	0.277746757355166	1.44874240451703	2.04383441999994	0.468009774092832	2.5935928058646	1.64597827540278	1.09112433366116
ENSG00000137727.12|ARHGAP20	2.03157164035829	1.02835697555974	1.55596336133093	0.906813649821099	0.32469541358922	1.53136898309984	2.04505848044526	1.57647376510483	2.05105881667394	1.08154415383853	1.5626698261027	1.04530316795657	1.53032049467804	1.43616183931445	0.774586781183158	1.80525117618209	1.12783134782781	0.570948605173327	1.95013243051874	1.11516644963494	1.70580100868768	0.59569460683892	0.34902551348206	0.135928815526407	0.0426443374084937	0.00719550140420377	0.108892401632409	0.207143204941749	0.02828624307911	0.117695042669755	0.0554733358984316	0.133826527298828	0.0546401305383454	0.0483757045389763	0.131589484328135	0.0926133927142838	0.045862297908688	0.0712134896052646	0.117030053010187	0.119820952121875	0.0865120465742818	0.0395595572557058	0.0608774728993346	0.0835197488201729	0.0196307563355084	0.23364268300881
ENSG00000137747.16|TMPRSS13	0.0489336451979224	0.26219258817258	0.0856965806792463	0.313013608541585	0.0644690173684425	0.568324020269706	0.0406820588030078	0.0473987888754111	0.0969364825029574	0.108624814681649	0.689030727184873	0.831796188631698	0.286881147788162	0.1598874787305	0.882760416387591	0.113300435833361	0.0918013692176743	0.0576928671683459	0.0563060603318765	0.0127831846982896	0.443818796912493	0.421371433000894	0.125386605365814	2.37016428054021	2.53416123261631	3.42661364340622	2.58918821149086	1.01442671175587	3.72801844561537	2.92855982716227	1.63830557680709	3.00972338494923	0.345509924251339	4.70501025298183	3.98203526135794	3.63931321125586	3.47933405068243	4.05394542496279	0.292074949977542	2.14434010114659	1.21791312020019	1.58409662390759	0.0451633516032245	3.12489054407396	1.95784032670623	3.92889139952805
ENSG00000137801.11|THBS1	4.78757873267093	6.34825543927794	6.22053504447833	2.82381049015896	4.619166475329	3.65388548871665	7.38744353849881	5.6012062258446	7.89828273501859	3.97959553619008	3.95193276207738	7.28291234738763	4.39979316465647	7.74137934338611	8.71999281234468	5.24548045085612	5.72586382943808	4.75778600855689	7.24844565163376	6.893216574708	4.14394844581557	2.72272830881703	2.98451643910551	3.34767982808835	3.29832106084377	3.36311499458932	2.82842848532098	5.24641948890081	1.41408139707042	5.09079839702021	5.94755862853117	5.065382742935	3.8188096675993	2.35044066969865	3.61653414107945	3.22039187179297	1.99044665188779	3.6479936713485	4.04743369011381	2.55055595229846	5.0281093967041	3.3865488652521	3.83336577196985	3.74675346287001	1.79954325831092	3.80427044269184
ENSG00000137807.16|KIF23	0.624709202229413	0.511569241972473	0.894992330969515	0.425781538703535	0.369717729413565	0.302055788098619	0.874521578600167	0.340163443311091	0.781737387878334	0.820403647862436	0.538836107741466	0.787181684603575	1.50634804939327	1.01642500349979	0.761115033814441	0.395282204132233	0.587268968104325	0.400100683015481	0.934176781921816	1.04278439808924	0.433066269617616	0.367035516155009	0.3928669162308	2.78780855266996	1.63547580701308	2.14339341869319	2.71648613712756	2.21983452388537	1.60426113947611	1.87636959997278	1.76718865405582	0.970780045572852	3.07008014582623	2.23878685958712	3.32925278707782	1.92691030675289	2.45520226352788	2.95100955658364	3.12369930059537	1.56139946089504	3.38902983105311	2.00802068790173	3.74911587907769	2.1369788119635	1.9385116364432	2.16989294119629
ENSG00000137809.17|ITGA11	3.29329690547002	2.62786360565829	4.4737349684636	0.637471139884759	0.31776713851222	0.781737387878334	5.05709497019792	5.122627168032	5.89417750110348	1.52466550921744	1.29818907014132	4.00842413990427	3.5834709450757	4.54768425421067	4.58246568121509	3.06786239986236	4.70382607407556	0.433600462625862	5.09848693406636	4.79307912969175	0.895535295318311	0.380396991988449	0.188527526774402	0.85503289720208	0.674189442791551	0.363563593797189	0.351628329102782	2.0469449959264	0.650672664786422	2.60245688018043	0.888694549509543	4.4944156103975	0.961104679729053	1.05255500943411	1.17931995217985	1.38614875473436	0.636543421351801	1.41727194534353	1.78073003647638	0.751720786775045	1.61202216280806	0.750606504835592	0.838427421907057	1.79214736292244	0.418135963959497	0.448900951145128
ENSG00000137812.20|KNL1	0.0226163790673486	0.214870834003905	0.104068226463717	0.178491567822311	0.0536674490388253	0.0962618530584035	0.0214797274104514	0.0187765851791836	0.0795658498102748	0.249020510285965	0.289952472215396	0.211012193485512	0.660107166470578	0.085968453862165	0.123268887494347	0.0897693086335084	0.103262626606085	0.0485152099339396	0.0932897300014767	0.0528331997629446	0.112233057598497	0.0768326955573986	0.257614130049541	2.0498746810486	0.9939279205166	1.02155079438127	1.33628338786443	1.97727992349992	0.899252984709152	1.3811726047168	1.19421315631121	0.315102453077668	2.53702266228079	1.23988680079572	1.83224192137078	1.14104034543359	0.990809676232546	1.93719371117032	2.59297123276828	1.08311122693131	2.07560108482403	1.43434800069257	3.4766020284733	1.39681710286904	0.748031795572412	1.77980601272068
ENSG00000137868.19|STRA6	0.261951978592154	1.91418179500227	0.590434351931216	1.40141202536381	0.18383583144968	1.73109632961453	0.0750533646045073	0.254594043033141	0.112499976200718	1.29295839494864	2.04841058215241	2.57821416547245	3.54848594676032	1.54012648833811	2.5207742357467	0.984990296423065	0.516822023445776	0.387693396253313	0.36120689023873	0.404685175919036	2.03294716409913	1.45164632788395	0.912956381080624	2.44667971122845	2.4988890869768	3.11799418804442	3.12760026573164	2.04061192803757	3.2869254922411	4.96312728059279	1.64805121274044	3.26789530343837	5.1816154354869	1.64362534009972	3.57500972029495	2.16719733386726	3.23503770964215	4.45051845196103	4.51528352522747	4.34261874373924	0.768417254896098	4.06378765665255	4.156161973492	3.97706922883967	3.00723138889418	3.5813271417871
ENSG00000138018.18|SELENOI	1.1647219281337	1.95520119301303	1.47534433714261	2.10433665981474	1.27464931016509	2.03393391144193	1.13606010688027	1.35162832910278	1.34630451613469	1.46048047004001	1.80949676400089	1.69488019279919	2.33044366822901	1.42411588811098	2.23189316164533	1.2388479894378	1.48393183297933	1.38000902920068	1.5038066609104	1.16143626582599	1.66938966201284	1.87958815047933	2.08294097533021	3.21836271004447	3.12826040211823	1.8675802222025	3.17853937215889	2.88888933720185	2.05842040745773	2.56034812096632	3.11623166060415	1.67029650410749	3.06352019932066	3.12479131134421	2.97456602181432	3.78960406633158	2.62379664461634	3.51438741388476	3.07111049513505	2.81995424196996	3.33408195628385	3.07825116563813	3.73971851349246	2.80661277375351	2.2592423521006	2.40824990730982
ENSG00000138061.12|CYP1B1	5.12192716138066	4.03220666043839	5.5899701705967	3.73481798761422	1.98192569929066	3.66823261102206	4.24048225231669	6.0378763614621	3.45969390298324	4.46717512261402	3.62374983122673	4.90132550000474	5.24994208271477	3.32732808262995	4.10567807789454	5.9319123006721	5.14060689614918	3.62958976407509	4.4147376580592	4.52265842063428	3.0799071303079	2.2161133584463	2.59703052403025	2.17609932911483	0.652601217596519	0.729269967984199	2.44908590019235	1.75060650483559	0.190425227369271	1.70048410807482	0.967537536070858	2.05126768093078	0.858776745308193	0.945907297210253	0.762646467038151	0.789186704382044	0.516418641633869	0.781569544815974	0.856866206984431	0.913952109161963	0.94095602238534	0.438505779782749	0.103128316217225	1.66229666233671	0.683741362402608	1.56657164062676
ENSG00000138074.15|SLC5A6	1.83487298918916	2.82440127854842	1.87578006306849	2.2927228625142	2.26846433712286	2.52205574916096	1.03843618165611	1.76523769033304	1.89130252215276	2.20091233325219	2.72371145064975	2.07268893625628	2.93547860644074	2.03969991772095	2.48346755409281	2.32613462585607	1.90958111597968	2.57349571549561	1.97533670206257	1.47378691161437	2.54937345569931	2.33796792891636	2.68014429006384	3.86424558494218	3.09966551026203	4.05943315612481	3.56829969623405	3.11465020519151	4.6926280543944	3.25889575507544	2.58111017522555	3.0107977380844	4.70597790168252	4.33811772926339	4.14537584335085	4.4334602561063	3.84155051037118	4.01745874636163	4.30335700842305	4.35310447052653	3.68048189684255	3.95838799230227	4.46596793645744	4.17849156782231	3.72230207253718	3.11874178021964
ENSG00000138080.14|EMILIN1	6.85870091928961	5.913856395935	6.23305207311458	4.97778821220205	6.55195583414308	4.69663931923714	6.09151155226384	7.50400536817837	7.89731001698765	6.78858914494241	3.8734785645229	6.55214340739182	6.8407401644521	7.39829649403913	5.77204927181357	7.47498919743825	6.71131593528683	6.75367940730046	6.68027230859966	7.56176144570657	5.3441964695077	4.09825110324591	2.74144541322989	2.98462580460917	2.13661796187693	2.86360151801007	3.3057225136657	4.31690599866554	2.82356595521352	4.72079831097572	2.05904372153627	6.13688040725426	3.10800582970027	2.5895477855556	3.27709208250431	3.02885200584749	2.45630676944617	3.58803697187061	3.81326814176608	2.383441646237	3.18005235744308	1.68508795567503	3.45987747365771	3.03991043281764	3.64673869830785	2.64436392907224
ENSG00000138092.11|CENPO	0.314058408858261	0.533563348214512	0.449217992139896	0.702302920383929	0.418999465431266	0.907198337725916	0.311851831187058	0.500190179841982	0.652050465522303	0.889006197194697	0.824482747619274	0.58111017522555	0.856228798219045	0.670568445619572	0.474981088204978	0.478505926936718	0.482228746110381	0.584866317845632	0.535754380728667	0.591009130839571	0.976730220677153	0.517628448866935	0.613625943630087	1.77782997700626	1.38901605968851	1.52331103075142	2.05196367681513	1.88619894148639	0.971368810582661	1.30905974250158	1.02602097071437	1.13277423327633	2.5190637785194	1.67165569936008	2.52534227187771	1.57332604797551	1.59731663112903	1.70482770932848	2.53687351054302	1.2379307695958	2.62781692405205	1.66775590841037	3.29158882455009	2.25948341397357	1.98921168538849	1.41391897713882
ENSG00000138101.19|DTNB	0.988702862343229	1.53052026551519	0.727789789472686	2.09632933020071	1.80359903017327	2.12181115114199	0.749233898401897	0.850559420622772	0.76757005595174	1.68840418839746	1.77585123103554	1.26567692517217	1.0970713705439	1.11569915343159	1.48176391873535	0.916247323690013	1.00934717225925	1.52972101613862	0.666029381213045	0.642747774297277	2.31684084952959	2.20742436810389	2.51091129751065	2.59199051536746	1.98982930078164	2.99490551566773	3.04082231010734	2.98462580460917	2.94050506274399	2.41586681052322	2.92675853198647	3.60599205600296	2.04110277181913	3.66356095046855	2.96987803324303	3.13229715973869	2.62956645137092	1.75501573602346	2.03181862582636	2.41050392782298	2.78245050312714	2.6584171592642	1.89025211515707	3.85762276430072	2.79919094423653	2.78372903293869
ENSG00000138131.4|LOXL4	2.64519438994378	3.200347407411	2.84442582774369	2.50596712639948	2.93495047144268	2.96386248959287	2.63159324866132	2.6085017503099	2.93413903035397	2.64938552918152	5.63713201197683	3.12962922221181	2.72104448833216	3.43135552157352	2.25026430451683	1.94635657163363	2.60352546406817	2.76697672053688	2.78642908320306	3.36453041143999	3.01654980488008	3.39259219566615	2.29289951544487	3.60416623469425	0.456070160781307	1.11383382895928	0.468114071583634	1.53161851092807	0.875544180836572	0.731791478717128	0.316840849529588	1.46759250871295	0.271903706263275	0.282499112935971	1.39626911219094	1.03625714904777	0.86274892579353	0.703809466526246	1.99095486039699	1.11002909279937	0.50416272491525	2.6659839183728	0.905042763090917	2.31286843752536	2.8456305500546	2.04243422088883
ENSG00000138160.7|KIF11	0.40718957187911	0.694746500577907	0.633756680981961	1.18440725869306	0.504467852705359	0.931834314665405	0.557385581423525	0.344374033285733	0.450379880071041	1.28172791961464	1.23364268300881	1.09058247636244	1.85099939471647	0.551589842351025	0.467592508712949	0.421263700854267	0.603786553123299	0.586788758053994	0.428356822465183	0.507617066804308	0.851759034074375	0.809661389440773	1.13815914522947	3.62934496189076	2.43362716708478	2.45564942731642	3.11310036255798	3.27135096956878	2.11802742259079	3.1204017104948	2.21778907075549	1.25174938509719	3.97649195105918	2.48217710601943	4.43406104527693	3.75514395848641	3.14257681424455	3.69138899480192	3.49994790831854	3.0114598572671	4.6716670206089	3.55548488602757	5.02837465813806	3.57060865043841	2.4756815578526	3.21813018106585
ENSG00000138172.11|CALHM2	4.81557542886257	3.72047548145207	5.48417358573798	3.23408739839561	4.83677751736739	3.53783029966162	5.48969063991318	5.4521209593421	5.28295496124856	4.63740737832917	3.98020813973469	4.52924625223669	4.21950930481029	5.03203470343088	3.97893692586431	5.02237225208329	4.91466018975444	5.22520165168863	5.37680782125662	5.2317165569783	4.02463882421184	3.43150261868539	2.8969886581645	1.49937394500217	1.37889998887171	2.90812117040614	1.63969523339958	2.04614178164472	0.953004431315924	2.8791175913577	2.99479692669139	3.30078267331644	1.8987501080693	1.82171021503467	1.30940904924012	2.42631843537933	2.11440034315943	2.46999013822107	1.62592504849965	1.34050530067398	2.01663894211379	2.82950457041822	3.27214266196418	3.60345424976104	1.50263611720246	2.44174904700924
ENSG00000138180.16|CEP55	0.207518076982546	0.608998436176666	0.302172799740752	0.584577730738641	0.0614306004977481	0.28071881361801	0.208642109015166	0.113433802604049	0.105141660323424	1.27619886503224	1.16710096896308	0.933421562807628	1.76417627635593	0.323081789503733	0.519944414183025	0.217851096811131	0.402176424979483	0.128425389028837	0.176322772640463	0.383718114635775	0.355918371512278	0.511569241972473	0.785927130733781	3.727735342192	2.97738983893488	1.94867559659526	3.61386164345268	3.57065722030529	2.4266673111036	3.62379664461634	2.59879394793005	1.63468619266986	3.83708544092159	3.43660161832742	4.38777609825344	3.95086962541219	3.91947357085026	4.06002143568406	4.50089763480962	2.8353177724842	4.93996936502058	4.04073465463994	4.30325470776419	3.60185099779414	2.87322261567735	3.5312317243959
ENSG00000138346.15|DNA2	0.425459304765355	0.709378871253852	0.443924857933742	0.611833365445902	0.457856910413769	0.271784213569217	0.414460305816098	0.285106251061254	0.285698125958125	0.427713432366417	0.385375813359913	0.454702328163688	1.03203029400733	0.382390582873469	0.515106871266764	0.4132691144968	0.538339500032562	0.390887759550009	0.520346811519401	0.107821755912854	0.303108551381075	0.268793675122479	0.446785562143122	2.37490036970135	1.64565555061798	0.932363591434855	2.32909488565681	1.56559717585423	1.30275771563804	1.29695657425208	1.14912926990993	0.483983410300573	1.8250936190519	1.92394781490793	2.21580282764571	2.27008036641994	1.49636008155636	2.23838945240922	1.92550578054671	2.23339726410188	2.75702324650746	2.17743947146176	2.75921976274015	1.92740346450033	1.61913125256549	1.50782000604235
ENSG00000138356.14|AOX1	4.50803559770854	2.49185309632967	2.8374185301046	2.68885174386588	5.23193155110372	3.02172844649406	3.91249658238103	2.91289891425653	2.77949086930413	3.51481660707872	1.67238008024061	1.94467107064773	2.00902462613706	1.49456921659865	1.71997194207232	4.48776930386442	2.72530490157444	5.55180514288475	3.2468488856124	1.51727569320958	2.54885580850468	1.56432938684294	1.85331704180176	0.0472591754780128	0.109828565307087	0.0469799081444094	0.114500293165193	0.674731809354665	0.0612923384782941	0.141955885583644	0.0487941802608049	0.127633279725874	0.0814759815979586	0.281905923897192	0.109159938961111	0.171463056002581	0.1947174628936	0.262793936620655	0.0646069752973919	1.3817263586256	0.130930869826449	0.0518592988352499	0.195347598322219	1.7331807728753	0.216734219600131	0.170437868508108
ENSG00000138413.14|IDH1	3.30214354771993	2.93988476298329	3.43114153536119	4.17614721278373	4.88812464449529	3.828347238768	3.82552107520564	3.22934181304355	3.15116067430992	3.79674309596825	3.75060650483559	3.65983324569999	3.67243665718234	2.92698618814887	2.93208007445649	3.74104625136319	2.97548345163455	4.95275755202317	2.70827553905911	3.43927738118776	3.78027859880776	3.83685324236794	4.05185929883525	5.68906987682614	5.34317683046261	3.46748817350836	5.35590075762915	5.57657050911431	5.21576400659555	4.59959154648604	4.40227194646042	4.79748514965656	4.44229994351045	5.39289095179145	5.19161397157955	5.80920862427109	4.71029950763262	5.51482607313647	6.47757533811257	5.74101118457088	5.13203799333368	4.94664197541207	4.77717771173051	5.35150466018951	4.13410591393054	5.15364322640519
ENSG00000138613.14|APH1B	2.20454766969824	2.75407508958804	2.51840924386967	3.61090081614038	3.23018763929643	4.10541827554019	2.53811597078111	2.34658819292364	2.154648012873	2.76196603073694	3.3015583827153	2.42516386041597	2.32601954169512	1.70580100868768	1.84887828424195	2.35909943253201	2.83418532699013	3.34984647315466	2.48287409133567	1.95516398761695	3.02660532662588	3.45884130445716	3.46748817350836	1.49830193547498	0.478298821705112	1.08256635107141	2.15720543819248	0.862193478475599	1.26603689399532	2.10587918307446	3.15681726041731	1.47979966147908	1.71988435206313	1.11802742259079	1.30421896871636	1.31724617414088	0.420185936691721	1.21194668237118	1.53326431307179	1.4551759554589	0.855272156724597	1.42244831223346	3.13397444460825	1.93572374627117	0.991898201503036	2.66024410735511
ENSG00000138615.6|CILP	5.7455842472773	4.876178026902	1.60464069618466	1.84703478911957	1.07128214850074	3.78616767141786	3.42030722536201	2.16690821984245	2.53426085593167	3.55611055258146	6.59391245312453	1.02439060641162	2.10628130935437	1.99244215630514	1.17676955589823	4.68139304071818	2.00389002743337	1.34619102979907	2.23247657119849	1.52170407450228	2.83250524418223	3.46862241390364	2.14877144653633	0.387803664533329	0.282973488621589	0.146915848087275	1.49957804701013	1.0620526156631	0.309874660036766	0.298423711931038	0.177598929327733	0.103799743157668	0.20426594528956	0.622555576261389	0.124195771587192	0.349704961708537	0.154971988316384	0.0839281550623593	0.716156852429606	0.208267528968692	0.551294520789988	0.770025563554279	0.034215715337913	3.18764107818068	0.141301987625258	0.659102535945395
